signal_id,timestamp,signal_strength,frequency,bandwidth,modulation_type,encryption_protocol,wavelet_energy,entropy,latency,label
909,909,0.25710519,0.304325228,0.742040287,2,0,53.06952325,0.533521459,0.699423643,1
910,910,0.377796656,0.304068904,0.547018748,1,2,35.53673464,0.498599184,0.345853626,0
911,911,0.589139013,0.230509663,0.885050213,0,0,49.12504003,0.619872379,0.680113288,0
912,912,0.265775749,0.001462851,0.55433972,0,1,19.33051145,0.729644147,0.79497721,0
913,913,0.623111904,0.729664377,0.534892451,0,2,21.46811401,0.54052792,0.352630036,1
914,914,0.4076203,0.967272941,0.195560344,1,0,20.85946747,0.567684875,0.913364256,0
915,915,0.550756891,0.224383703,0.166311805,0,2,30.65226265,0.463875785,0.798046829,0
916,916,0.434429024,0.663336666,0.917082432,1,0,25.95896938,0.264423377,0.750508244,1
917,917,0.292270616,0.74222161,0.328030678,1,1,25.10274855,0.682428583,0.192759795,1
918,918,0.948555548,0.848799041,0.372304859,1,0,39.47388681,0.615692163,0.322834755,0
919,919,0.763058686,0.422809489,0.760310269,0,2,40.69571905,0.452487647,0.588225979,0
920,920,0.137375809,0.303056838,0.339023441,0,0,34.58321664,0.587305193,0.264189103,1
921,921,0.868289237,0.325431223,0.952679949,0,2,25.01446368,0.392107638,0.764089749,0
922,922,0.48591392,0.712933321,0.738399471,2,1,36.02742087,0.551727172,0.664919583,0
923,923,0.894465119,0.817138757,0.597805281,1,0,31.54709625,0.523037433,0.287260807,1
924,924,0.799435488,0.181684805,0.881464206,2,2,28.68583832,0.507411821,0.054613666,0
925,925,0.423477663,0.371097826,0.049608944,1,2,28.76641106,0.746444637,0.07081424,1
926,926,0.019318671,0.902338162,0.257206982,0,2,30.88231606,0.618430167,0.593395272,1
927,927,0.266391624,0.80704823,0.465322229,1,0,30.63417357,0.439849076,0.166081579,1
928,928,0.540307346,0.985294024,0.227102345,1,0,40.06059554,0.526749954,0.644807287,0
929,929,0.632473989,0.754579152,0.744380959,2,0,38.81146694,0.352057687,0.284157274,1
930,930,0.255564047,0.393362126,0.919803163,1,1,32.85598754,0.584834218,0.867267268,0
931,931,0.136616047,0.590894425,0.424027917,0,2,43.21719509,0.568615412,0.024679209,0
932,932,0.834633684,0.661302806,0.342334812,1,2,32.22740984,0.595452125,0.928886623,0
933,933,0.984630706,0.078479806,0.962174695,1,1,40.7131162,0.410946764,0.080603567,0
934,934,0.524307304,0.544732596,0.445124585,1,1,40.62158554,0.51261503,0.5887879,1
935,935,0.169052807,0.709631318,0.489350645,2,0,18.18011126,0.417459719,0.107229613,0
936,936,0.270034343,0.167385651,0.351858565,1,0,33.06777553,0.596279225,0.150548979,0
937,937,0.015225712,0.780974592,0.910137028,1,0,24.17046234,0.597717927,0.315451334,1
938,938,0.914281066,0.584026254,0.569312135,2,0,40.37438779,0.552754064,0.691689971,0
939,939,0.11493516,0.952642585,0.762662798,2,0,24.60852468,0.530647906,0.947409838,1
940,940,0.575312144,0.042429924,0.812328723,2,0,26.96865041,0.493982061,0.59800677,0
941,941,0.271788377,0.265434992,0.342051061,2,1,33.6932575,0.560188021,0.829053487,1
942,942,0.552895198,0.601815428,0.433958886,0,1,30.05216088,0.400452792,0.358958721,1
943,943,0.650479186,0.296682951,0.849018744,0,1,32.67497309,0.793591399,0.394036187,1
944,944,0.829427024,0.714736971,0.363471946,1,2,42.65222159,0.207055059,0.646064089,0
945,945,0.203916837,0.759338335,0.79444497,0,2,31.14212056,0.491204896,0.598883252,0
946,946,0.007804887,0.10255088,0.941602287,1,0,43.11616109,0.671688091,0.128699057,0
947,947,0.134136925,0.514076185,0.623603966,0,1,42.91120749,0.697075956,0.487596501,0
948,948,0.899950737,0.509110022,0.742101508,2,2,31.9044461,0.474876138,0.114865463,1
949,949,0.873730386,0.369436834,0.805614748,2,2,47.48107713,0.623511579,0.377468266,0
950,950,0.596282178,0.933336899,0.845584281,0,1,37.30231606,0.596445156,0.797866564,0
951,951,0.59939684,0.827870482,0.395291583,0,2,17.92142191,0.446505117,0.948239221,0
952,952,0.664143305,0.697514371,0.051267624,1,2,39.93053825,0.837698868,0.064732547,1
953,953,0.172757769,0.714639398,0.402119162,1,1,50.08751208,0.408310788,0.039623786,0
954,954,0.914394603,0.461914186,0.674184238,1,2,31.31497357,0.318299984,0.571366596,0
955,955,0.41701205,0.921401139,0.450626281,2,1,32.18926944,0.632458253,0.83770511,0
956,956,0.381254882,0.694899229,0.749442366,2,2,35.03707087,0.368524846,0.960769509,0
957,957,0.517511036,0.729300479,0.357194752,2,1,29.61228635,0.536011235,0.077207932,0
958,958,0.043901384,0.86207059,0.635145587,2,2,35.77539819,0.583883765,0.128515514,0
959,959,0.163637935,0.274184416,0.186515995,1,2,31.71992985,0.516493156,0.708238086,0
960,960,0.737396676,0.807425785,0.749848929,2,1,25.17439161,0.241587266,0.921672172,1
961,961,0.079859961,0.195317629,0.546036783,2,2,31.6494678,0.339572828,0.783072134,0
962,962,0.602041346,0.345487145,0.204172592,2,1,42.75013562,0.921797037,0.296095823,1
963,963,0.242981424,0.335751228,0.292079191,2,1,27.7396376,0.585023187,0.583508551,0
964,964,0.387433597,0.978958214,0.749087683,0,2,41.17949323,0.736381365,0.963490328,0
965,965,0.286478316,0.85691457,0.48289909,1,0,25.33301409,0.565575522,0.911648976,1
966,966,0.353692586,0.701476649,0.216147792,1,2,25.69927196,0.661454682,0.359721389,1
967,967,0.718342264,0.727375305,0.967899048,2,0,31.43337126,0.446620203,0.68582933,1
968,968,0.294935902,0.562316413,0.715581196,0,0,22.95738071,0.498280794,0.140249361,1
969,969,0.565164787,0.947509137,0.957755788,1,2,31.66558019,0.580119924,0.147252945,1
970,970,0.474493145,0.496472483,0.427365114,1,0,37.41956551,0.593945146,0.653087507,0
971,971,0.662772999,0.380678877,0.475393088,2,1,31.06695285,0.54024454,0.289845524,1
972,972,0.936891148,0.163097737,0.898535878,2,1,27.19547606,0.607017129,0.924110204,1
973,973,0.731915972,0.786551058,0.525376097,1,0,46.33256523,0.818692549,0.341576352,0
974,974,0.212465871,0.734765831,0.707729745,1,1,23.25627966,0.370391347,0.351620343,0
975,975,0.028063109,0.384517949,0.252313838,0,2,29.42888745,0.391835002,0.534970978,0
976,976,0.259955779,0.025193215,0.446999897,1,1,26.1743378,0.330960535,0.347632028,0
977,977,0.593938804,0.839366708,0.123503181,1,0,31.65778803,0.537741326,0.861778798,0
978,978,0.048376898,0.011411529,0.206089544,2,2,50.66579436,0.649745046,0.607666124,0
979,979,0.494880357,0.704007716,0.000913318,1,1,29.83652666,0.508557551,0.714057866,0
980,980,0.595709922,0.9706861,0.039261047,2,2,35.12137722,0.49595376,0.253980319,1
981,981,0.332188483,0.437848447,0.977918498,1,0,31.81921356,0.393345979,0.342036411,1
982,982,0.770390763,0.235068475,0.24248797,1,1,27.85643303,0.944129177,0.121506658,1
983,983,0.103743152,0.705179478,0.663731606,1,2,23.45159808,0.710577524,0.866601231,1
984,984,0.072172163,0.817487591,0.839640287,0,2,30.882391,0.249216762,0.199557388,0
985,985,0.727517232,0.546666831,0.551004654,2,1,17.54016631,0.532830033,0.787928719,1
986,986,0.494002352,0.967462802,0.153218034,0,2,29.22854808,0.400519524,0.536244856,1
987,987,0.687591108,0.051680546,0.728581459,1,2,32.17553173,0.431454073,0.040678856,0
988,988,0.433125269,0.505013205,0.600629371,0,0,35.16917904,0.548330801,0.083828485,0
989,989,0.244038047,0.718768584,0.731717745,2,0,34.10877305,0.587943098,0.84081962,0
990,990,0.818750163,0.863020589,0.770239989,1,0,36.99144338,0.616760998,0.614190551,1
991,991,0.798994568,0.179325379,0.976043767,0,0,34.58364396,0.763651473,0.156212642,0
992,992,0.693907292,0.800355153,0.573923069,0,0,33.44978533,0.423737883,0.417344229,1
993,993,0.269871583,0.552946441,0.34184299,2,0,34.06706697,0.656219988,0.952533232,1
994,994,0.589074512,0.396722132,0.648875345,0,1,24.34279689,0.877832878,0.030353546,0
995,995,0.359012389,0.131763205,0.06845657,2,0,40.31254136,0.364411476,0.408652897,0
996,996,0.088674222,0.865677082,0.8979776,1,2,22.66700422,0.902397156,0.024295316,0
997,997,0.917306426,0.157332992,0.119431556,1,1,40.5887632,0.569216439,0.986240749,0
998,998,0.13406969,0.309916906,0.32803532,0,2,36.46451034,0.093544559,0.947337134,1
999,999,0.950345862,0.290165613,0.816270067,1,0,63.87200384,0.373310411,0.939696138,1
1000,1000,0.444342972,0.871798136,0.597688338,1,0,38.98786007,0.504176764,0.226025715,1
1001,1001,0.182553711,0.672996854,0.3938728,0,2,25.57398395,0.603558772,0.482062761,0
1002,1002,0.540575015,0.79703156,0.473727273,1,2,24.56131674,0.232582695,0.757801277,0
1003,1003,0.872782827,0.250570006,0.855098499,0,2,32.63382528,0.793329562,0.026202956,1
1004,1004,0.731567541,0.625146238,0.340205149,2,1,33.9164688,0.548549208,0.471431056,0
1005,1005,0.806164937,0.571993994,0.870211074,2,0,27.75644247,0.563209647,0.10939217,0
1006,1006,0.65786803,0.833196956,0.0881637,2,2,30.39941478,0.375023428,0.346097016,0
1007,1007,0.691478885,0.906486909,0.777296605,0,0,32.94338587,0.396610556,0.254536833,1
1008,1008,0.848949211,0.012150652,0.848093973,0,2,42.20173741,0.356852418,0.243893367,0
1009,1009,0.247315495,0.674314377,0.181910709,1,0,32.94092636,0.335727737,0.404989717,0
1010,1010,0.487914689,0.0518477,0.430608808,1,1,28.56253586,0.538079738,0.462811621,0
1011,1011,0.218756957,0.549096282,0.165581721,1,0,13.36679914,0.303526011,0.925680862,0
1012,1012,0.987908006,0.287751714,0.707054503,1,2,48.38093454,0.708885024,0.46990901,0
1013,1013,0.944146145,0.306904278,0.535681537,1,0,25.76262953,0.415664573,0.40582107,0
1014,1014,0.036335744,0.353107155,0.635725187,0,1,36.55111886,0.538464732,0.306987905,0
1015,1015,0.70482421,0.621562961,0.196590012,0,1,25.52319074,0.461608201,0.415984773,0
1016,1016,0.925269042,0.33419003,0.211859296,2,0,39.28438626,0.583404586,0.454375506,0
1017,1017,0.177980117,0.733020157,0.041494841,2,2,24.32187859,0.748579014,0.411401102,1
1018,1018,0.566710789,0.404699457,0.322256085,2,1,23.14321689,0.160890973,0.954687507,1
1019,1019,0.915474736,0.068372602,0.560095041,2,1,35.54543518,0.541010251,0.909528074,0
1020,1020,0.030835658,0.784104137,0.858488326,0,0,26.44191578,0.652841625,0.206056213,0
1021,1021,0.696640657,0.285876458,0.667350806,0,1,20.19602118,0.454556871,0.109126907,0
1022,1022,0.295163992,0.432951775,0.435662037,0,1,37.33518548,0.576390096,0.929561271,0
1023,1023,0.924413926,0.685743529,0.953738337,1,2,25.77908633,0.678601125,0.618636913,0
1024,1024,0.971239895,0.332595498,0.719704182,1,2,23.63067833,0.504920651,0.660356188,0
1025,1025,0.944354022,0.056599714,0.930767796,2,2,25.84165537,0.766265248,0.116926944,1
1026,1026,0.472650509,0.374079219,0.527916458,1,0,49.85382743,0.581618876,0.442276865,1
1027,1027,0.861841341,0.944865852,0.259049818,0,1,31.07167776,0.468540661,0.898402998,1
1028,1028,0.844286637,0.642014193,0.052831915,2,0,27.36155966,0.407208302,0.380115236,0
1029,1029,0.316991868,0.671772453,0.72654849,2,1,25.90095351,0.482744187,0.706690535,1
1030,1030,0.828597792,0.632557657,0.121354851,1,1,38.15947652,0.616935155,0.136268561,0
1031,1031,0.033908069,0.199070869,0.302950543,2,1,30.34745207,0.491779509,0.810399727,0
1032,1032,0.595134938,0.418512205,0.532802718,1,2,33.63085706,0.702631511,0.816117348,0
1033,1033,0.227587263,0.751269188,0.564770149,1,0,33.55357829,0.638161542,0.089280715,0
1034,1034,0.117760855,0.101407295,0.600961383,2,0,24.77240295,0.250371206,0.356722732,0
1035,1035,0.073993961,0.277967319,0.166337791,1,1,38.87087155,0.541201124,0.495081787,1
1036,1036,0.695505191,0.276432955,0.379965221,1,0,32.38865495,0.395380653,0.016102443,0
1037,1037,0.337839337,0.432203484,0.617583724,1,2,27.48230016,0.58262225,0.522082741,0
1038,1038,0.724083227,0.980802323,0.970448457,1,0,25.47367251,0.444416382,0.526212621,0
1039,1039,0.062356361,0.067521562,0.728095829,2,1,28.9903986,0.578266691,0.937997566,0
1040,1040,0.313168348,0.518924916,0.923201201,0,2,43.44353142,0.721053904,0.156205672,1
1041,1041,0.538156896,0.179434498,0.762700295,0,2,22.00308659,0.607230237,0.995859974,1
1042,1042,0.790271317,0.971105726,0.592089118,1,1,26.7091121,0.688809463,0.896502548,1
1043,1043,0.316642676,0.11334332,0.192123375,1,0,34.02121949,0.385675447,0.90879445,0
1044,1044,0.624860493,0.403772653,0.667108846,1,1,32.57760447,0.874127242,0.122122711,1
1045,1045,0.885860519,0.738208446,0.623773274,0,0,36.68861373,0.748459396,0.522523531,1
1046,1046,0.614797077,0.704862753,0.602848641,1,0,45.97810321,0.534831132,0.614481702,0
1047,1047,0.230548266,0.422908974,0.490088614,2,2,33.77356669,0.440790876,0.502961562,1
1048,1048,0.02125693,0.346669898,0.528985817,2,1,37.04863563,0.535240294,0.868035743,1
1049,1049,0.869925864,0.397781309,0.334639503,2,2,24.52990958,0.540283716,0.06278739,1
1050,1050,0.018114559,0.264384641,0.519635543,0,1,32.16491972,0.577261277,0.716706652,1
1051,1051,0.874544832,0.205414548,0.197659678,1,1,49.30556847,0.589866403,0.524102213,0
1052,1052,0.527565662,0.483247424,0.805691886,1,2,30.21359664,0.37833331,0.39202075,0
1053,1053,0.939136969,0.268644067,0.185872707,1,1,23.69735455,0.69818932,0.07342967,0
1054,1054,0.798359702,0.287580572,0.084993402,0,1,28.66571538,0.452194774,0.129916369,1
1055,1055,0.998210172,0.657042681,0.436512319,0,0,26.59700703,0.529853071,0.895101474,0
1056,1056,0.348714258,0.968965541,0.658724929,0,1,24.36958464,0.474534154,0.140134139,0
1057,1057,0.766653766,0.603899695,0.437984119,0,1,33.51771269,0.386800058,0.004352937,0
1058,1058,0.400113283,0.077002786,0.276911829,2,2,36.70101021,0.535969558,0.88855018,0
1059,1059,0.4783318,0.075606299,0.558520493,0,2,45.89438339,0.595361315,0.78249763,1
1060,1060,0.62648025,0.951843658,0.347207863,0,1,33.12359146,0.441727783,0.629667126,0
1061,1061,0.873516675,0.297414161,0.933472123,0,0,37.2670465,0.446352888,0.315584867,0
1062,1062,0.984310875,0.092097157,0.923242612,1,0,20.08305237,0.45069243,0.335232883,0
1063,1063,0.767742703,0.599304996,0.502683136,1,2,22.82923653,0.430500165,0.148298335,1
1064,1064,0.416004781,0.623920361,0.328076504,1,1,37.04826372,0.715787935,0.986977286,1
1065,1065,0.419607613,0.648787691,0.737603574,2,1,34.27967383,0.403187475,0.692663244,0
1066,1066,0.736943776,0.267511825,0.036707201,2,0,27.78946708,0.44242956,0.155037352,0
1067,1067,0.236386374,0.015105907,0.475061528,0,0,28.52337336,0.471241488,0.795952645,1
1068,1068,0.107632627,0.965441979,0.336521651,1,0,47.06835356,0.365992169,0.791797914,1
1069,1069,0.352638336,0.250995346,0.921131921,2,2,29.82504517,0.432982039,0.762649265,1
1070,1070,0.285018461,0.676321657,0.01198046,1,1,27.44307106,0.728312665,0.87879843,0
1071,1071,0.294119449,0.706939137,0.553160537,2,2,16.29741274,0.505065089,0.733935997,0
1072,1072,0.23119882,0.610272804,0.741137146,2,1,46.87834897,0.521487473,0.715969216,1
1073,1073,0.039011489,0.313037857,0.485317488,0,2,23.59979353,0.332262745,0.758500967,1
1074,1074,0.014707155,0.271207729,0.08543044,0,1,33.00743848,0.664191895,0.976013361,0
1075,1075,0.987962578,0.597928066,0.973092781,2,0,27.75637464,0.58419636,0.634530978,1
1076,1076,0.426046284,0.86647732,0.518332395,0,0,26.36661206,0.646607718,0.764924904,1
1077,1077,0.382447174,0.947152036,0.614573693,2,0,35.51028477,0.53895946,0.455153452,0
1078,1078,0.678805238,0.10594226,0.236740146,2,2,40.18802532,0.582683518,0.366577134,1
1079,1079,0.21579102,0.154887286,0.48379655,1,0,29.99242658,0.209121442,0.602536725,0
1080,1080,0.950068722,0.945153659,0.429410952,0,1,26.90194928,0.40329238,0.059164409,1
1081,1081,0.785877787,0.736858077,0.074916097,0,2,39.96316715,0.340653945,0.178752026,1
1082,1082,0.086495524,0.883383186,0.106201896,0,1,27.40279197,0.467881022,0.276113848,0
1083,1083,0.415818121,0.202713017,0.838012,1,2,32.50322701,0.523418155,0.077219452,0
1084,1084,0.878976982,0.587841076,0.239952501,1,1,33.85560706,0.380159375,0.134679506,1
1085,1085,0.944821191,0.701446368,0.195060275,1,1,21.49363215,0.354158317,0.820609838,1
1086,1086,0.465813871,0.68040911,0.505224496,0,2,41.99715224,0.528244172,0.347145643,0
1087,1087,0.612336665,0.408325408,0.769239817,0,2,44.30686213,0.553075722,0.549007541,0
1088,1088,0.164391149,0.015390243,0.061957957,0,0,35.58251599,0.579213463,0.946379074,0
1089,1089,0.991420921,0.583179145,0.577169918,1,0,26.19937019,0.534290241,0.687512861,0
1090,1090,0.229255969,0.253204842,0.119260871,1,1,44.76000482,0.44743738,0.460850774,0
1091,1091,0.942813916,0.450447084,0.036455137,2,1,44.4987433,0.377796567,0.985565512,0
1092,1092,0.648699216,0.958004249,0.052749125,1,1,28.79890914,0.425625243,0.513614945,1
1093,1093,0.606642137,0.399204895,0.834701335,2,2,26.35474431,0.441291162,0.368348012,1
1094,1094,0.511259959,0.840171352,0.118022069,0,2,34.80903028,0.541234176,0.29103982,1
1095,1095,0.22825056,0.188614589,0.045151367,1,0,45.79372095,0.480996557,0.319062335,1
1096,1096,0.173918586,0.672754248,0.438167305,0,1,32.07826162,0.336082283,0.999391387,1
1097,1097,0.218031183,0.97743901,0.844537392,0,0,39.28060028,0.786410673,0.383060281,0
1098,1098,0.18386363,0.101927734,0.262556306,0,2,28.03208705,0.427857438,0.572030506,1
1099,1099,0.779093497,0.008312081,0.421969014,0,2,35.47827513,0.506433064,0.86857679,0
1100,1100,0.348125641,0.433768059,0.039918975,1,2,18.11518792,0.474895104,0.060266049,1
1101,1101,0.054816302,0.092655908,0.449353544,0,0,28.70666035,0.678867856,0.628550242,1
1102,1102,0.96927741,0.748712579,0.577975627,2,2,32.68431402,0.625887683,0.548132318,1
1103,1103,0.883660956,0.914952355,0.571265034,1,1,39.8630224,0.417766469,0.070534416,0
1104,1104,0.927781804,0.434206438,0.332622296,0,0,22.57520398,0.464190518,0.486860541,0
1105,1105,0.995173253,0.258817493,0.315717282,1,2,13.83325941,0.529752822,0.867286561,0
1106,1106,0.171276555,0.434588958,0.106665477,2,0,34.39553868,0.54813474,0.068389106,0
1107,1107,0.394404404,0.723764723,0.367017327,0,0,47.21970604,0.620717603,0.315023682,0
1108,1108,0.757672513,0.009046633,0.099531673,2,2,38.42324284,0.82618805,0.505286892,1
1109,1109,0.695236091,0.589710043,0.767087166,0,2,38.19918887,0.625176997,0.199687886,1
1110,1110,0.151206956,0.613558564,0.966901476,2,0,33.96182399,0.511028684,0.825920647,0
1111,1111,0.815469486,0.637966205,0.970704223,0,0,24.83125825,0.47497281,0.989854211,0
1112,1112,0.221999437,0.242120351,0.865629371,1,2,30.94063133,0.422263989,0.878800643,0
1113,1113,0.221374292,0.714365362,0.601170478,0,1,24.47860062,0.367803153,0.075012626,0
1114,1114,0.535631185,0.091421351,0.701312164,1,0,31.74239988,0.475346204,0.807827828,1
1115,1115,0.591793297,0.199349193,0.285369254,0,0,23.02010321,0.411547752,0.761142915,0
1116,1116,0.578894416,0.877856899,0.63116916,0,1,50.2896086,0.771987824,0.504589238,1
1117,1117,0.088578651,0.739046993,0.455929053,2,2,24.86299312,0.523933013,0.575695617,0
1118,1118,0.877313715,0.013740156,0.482314797,2,2,31.01398308,0.347159331,0.729018746,1
1119,1119,0.263303497,0.248477417,0.758261777,2,1,30.5471609,0.461523292,0.432861841,0
1120,1120,0.126740324,0.214492213,0.282079569,0,2,27.18717752,0.467722193,0.746764146,1
1121,1121,0.888640583,0.270917671,0.318225419,0,2,25.03612358,0.556408569,0.000284593,0
1122,1122,0.955779025,0.247660556,0.925240623,0,0,31.85273587,0.291008386,0.962072802,0
1123,1123,0.861926606,0.062543051,0.056231837,1,0,25.26482244,0.377747394,0.273008405,0
1124,1124,0.809130245,0.459137299,0.485934218,1,0,24.57823485,0.630774883,0.062187529,1
1125,1125,0.654314203,0.733054597,0.91339157,0,1,26.50384214,0.556408709,0.462356903,0
1126,1126,0.549562902,0.606995624,0.610747853,2,2,37.52987852,0.546352841,0.479893427,0
1127,1127,0.084062766,0.673165605,0.546748373,2,2,23.02677269,0.654479019,0.514640549,1
1128,1128,0.406658494,0.081174391,0.249883486,2,0,24.77026727,0.434122928,0.549280353,0
1129,1129,0.370768161,0.951911178,0.343478479,0,0,37.10000404,0.359311876,0.742032656,0
1130,1130,0.257436701,0.838860985,0.85259782,2,1,41.79675211,0.302285151,0.578707381,0
1131,1131,0.722731838,0.8054443,0.559568153,0,2,37.5453284,0.732997859,0.525173737,1
1132,1132,0.494388122,0.823345913,0.515061933,1,1,25.09283083,0.43715659,0.653857407,0
1133,1133,0.078101353,0.933122447,0.099616776,2,2,34.23085358,0.420684373,0.423176307,1
1134,1134,0.217727112,0.544489492,0.01600833,1,1,35.74644342,0.586562099,0.173584831,0
1135,1135,0.682429406,0.200361333,0.964310604,2,0,29.57602682,0.342184013,0.696783732,0
1136,1136,0.07316873,0.617052072,0.37721211,0,1,33.42360213,0.662035176,0.552224658,0
1137,1137,0.850967539,0.743207224,0.603593039,0,1,18.75357351,0.728049791,0.691489355,0
1138,1138,0.493656352,0.738240869,0.07973861,0,0,31.5296406,0.619302029,0.354247509,1
1139,1139,0.479045255,0.521674194,0.683548666,0,2,30.60942621,0.554307619,0.29920105,0
1140,1140,0.591259278,0.068478169,0.933170937,2,2,42.61574338,0.559798137,0.445919415,0
1141,1141,0.824348408,0.371269835,0.576026473,1,0,18.39001268,0.759549566,0.671949603,1
1142,1142,0.345801454,0.921173123,0.126170452,0,1,26.70626703,0.372006581,0.968836938,1
1143,1143,0.677168378,0.58470269,0.582086871,2,1,32.14922312,0.388614164,0.26535905,0
1144,1144,0.564489748,0.53856478,0.766838265,1,1,27.66779227,0.301447364,0.784727789,0
1145,1145,0.264736741,0.268963971,0.406662518,0,2,26.32565388,0.548731785,0.485549835,0
1146,1146,0.878486946,0.368604606,0.880406074,1,1,25.03817519,0.668136594,0.806512355,0
1147,1147,0.796997721,0.895741059,0.64909389,0,2,32.76867356,0.480453714,0.628538916,1
1148,1148,0.657535333,0.666754073,0.899830461,1,1,31.3632546,0.3248903,0.576694286,1
1149,1149,0.850340158,0.787732969,0.623899105,1,0,24.24557345,0.523499749,0.945612723,0
1150,1150,0.867111339,0.454540118,0.131346624,0,0,29.00038825,0.863083274,0.359559818,0
1151,1151,0.707621807,0.630521798,0.309871835,2,2,37.7537598,0.571848343,0.921041914,1
1152,1152,0.836724093,0.248484769,0.201901607,1,2,49.26126073,0.555629652,0.840674551,0
1153,1153,0.696692031,0.705769567,0.909414561,0,0,34.67366172,0.674125018,0.360094758,0
1154,1154,0.679300461,0.427783884,0.76088707,1,0,24.21273423,0.638364247,0.60604552,0
1155,1155,0.617554921,0.442734851,0.676828176,1,1,31.18696864,0.553675575,0.950667494,0
1156,1156,0.752131279,0.649605566,0.301140502,2,0,26.64091048,0.723733185,0.61448511,0
1157,1157,0.155932698,0.936694182,0.184139345,1,2,26.12207245,0.557628646,0.868988765,0
1158,1158,0.88073559,0.064023774,0.756935402,1,0,36.68387896,0.536523116,0.651335699,0
1159,1159,0.871676647,0.825106144,0.474450052,0,2,18.7108883,0.370860968,0.182122621,1
1160,1160,0.026120456,0.292504253,0.225912548,0,2,39.54422508,0.524839575,0.960193959,0
1161,1161,0.825488183,0.444109415,0.617011085,2,1,26.30921498,0.584322,0.050279538,1
1162,1162,0.126093004,0.02191164,0.040330575,1,1,24.33577212,0.796246332,0.935616381,1
1163,1163,0.33306652,0.301171154,0.326361598,1,1,32.2278714,0.656811753,0.634184812,1
1164,1164,0.742890548,0.502847866,0.468845287,1,1,34.1326249,0.704906105,0.780700768,0
1165,1165,0.158095058,0.056189949,0.148028336,2,0,41.36727395,0.513103682,0.044652929,1
1166,1166,0.817610881,0.491307114,0.985294171,1,1,33.11319559,0.807002212,0.309774984,1
1167,1167,0.831827803,0.927520025,0.209208995,0,0,39.07920733,0.533731551,0.269384158,0
1168,1168,0.506020842,0.105429441,0.130411145,2,1,39.81590593,0.305626838,0.151263966,0
1169,1169,0.003178736,0.764776249,0.203642717,0,1,39.41731521,0.634837405,0.258507557,0
1170,1170,0.284816897,0.40984546,0.769554033,0,2,25.98773175,0.747251575,0.945210499,1
1171,1171,0.615864544,0.655459614,0.425764639,2,0,31.78176114,0.640307412,0.656013211,0
1172,1172,0.981403406,0.260343141,0.565770181,0,2,36.34050901,0.437424474,0.768527804,0
1173,1173,0.630803448,0.159553054,0.020992722,1,1,22.74569,0.696103802,0.195993696,0
1174,1174,0.257486673,0.160523846,0.034424012,2,0,29.80700314,0.577643678,0.693068002,1
1175,1175,0.633003325,0.070512319,0.446098365,0,1,48.10472798,0.476518364,0.462243033,0
1176,1176,0.538652719,0.185719374,0.817180549,1,2,34.86955277,0.527694293,0.012801114,0
1177,1177,0.779355335,0.664509392,0.885810882,1,0,34.97821824,0.52937227,0.212740304,1
1178,1178,0.104126881,0.882079381,0.086734865,0,2,31.3537233,0.411887334,0.029492164,1
1179,1179,0.760471739,0.814483771,0.538698924,1,1,24.41571912,0.539743364,0.49504166,1
1180,1180,0.539938418,0.685433815,0.913820748,2,1,37.80627825,0.729746934,0.46700451,1
1181,1181,0.963145317,0.110470375,0.388206178,0,1,29.66936838,0.207244413,0.030271972,1
1182,1182,0.339843555,0.289307137,0.830099928,1,0,34.63352315,0.644299886,0.958938566,0
1183,1183,0.631614654,0.30993593,0.133755946,1,2,31.76394741,0.549441268,0.438871239,1
1184,1184,0.932072646,0.250058821,0.936000643,0,2,25.27069243,0.389905944,0.548412901,1
1185,1185,0.099640264,0.515227903,0.751904208,0,1,30.26433364,0.694185323,0.346050421,0
1186,1186,0.937291296,0.53578539,0.94194459,0,2,33.51822887,0.292256536,0.747164571,0
1187,1187,0.687072618,0.35703641,0.67704719,0,0,34.78601195,0.537035713,0.460244407,0
1188,1188,0.064845794,0.353938188,0.363620627,2,1,46.0426581,0.409240957,0.762592013,0
1189,1189,0.298791249,0.828920236,0.938789223,0,1,46.44955569,0.608792761,0.067284681,1
1190,1190,0.707430249,0.789639656,0.275723665,2,1,28.80358284,0.505257356,0.855594688,1
1191,1191,0.064357628,0.307923973,0.332367952,2,0,37.06943645,0.430760282,0.933857692,1
1192,1192,0.580985991,0.91419179,0.701254846,0,1,24.53345214,0.607553187,0.443744028,1
1193,1193,0.343868536,0.953236086,0.76580665,2,1,28.27210166,0.377437806,0.426136271,0
1194,1194,0.619867155,0.326879288,0.930005558,0,1,30.19256065,0.331830962,0.329436816,0
1195,1195,0.042673151,0.354574266,0.204911115,0,1,23.13129642,1,0.053461894,0
1196,1196,0.871368848,0.505852141,0.798510638,1,2,30.31684332,0.622227448,0.144340344,0
1197,1197,0.973679157,0.941536571,0.739018176,0,1,25.77581465,0.412303457,0.641585944,1
1198,1198,0.969051845,0.876705763,0.063807253,1,0,27.32219988,0.630768448,0.919286815,0
1199,1199,0.749055705,0.102602903,0.387456055,2,1,44.18352577,0.470611434,0.700581291,1
1200,1200,0.127313649,0.392897457,0.282927247,1,1,40.64025403,0.596065433,0.062373151,0
1201,1201,0.75769732,0.553610856,0.304667007,2,2,38.11450865,0.613278781,0.012363283,1
1202,1202,0.021443719,0.503349324,0.98358541,0,1,51.34872499,0.400874202,0.089310328,0
